GID_3,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3,Shape_Leng,Shape_Area,geometry
VNM.54.8.14_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Thuận An,Thuan An,NA,Thị trấn,Townlet,NA,NA,0.21547691048,0.00137610699419,"POLYGON ((107.62631225740483 16.562725067308065, 107.62054443387859 16.575162888156797, 107.62593078567727 16.57214355378204, 107.65307617142821 16.56067466700233, 107.66395568840437 16.555149077667863, 107.65804290765413 16.550781250354476, 107.65696716290432 16.547754287930104, 107.65795898471941 16.53508377019989, 107.658859251953 16.534130096726642, 107.66514587368317 16.534627913747272, 107.67372131318814 16.529811859829522, 107.6694641105803 16.522762300040142, 107.648597715812 16.52693748537672, 107.64360046379045 16.52609252914698, 107.63896942200131 16.527484893712938, 107.62915801992676 16.534048081254014, 107.62531280484211 16.53257942180295, 107.6238250725691 16.529989243009197, 107.62187957728071 16.52857017487372, 107.62005615057097 16.532083512244355, 107.6202697764291 16.53307724062222, 107.62668609658613 16.534379958967975, 107.62594604537378 16.537294388325392, 107.62319183293681 16.539381027712295, 107.62197875901256 16.541955948608177, 107.61874389671351 16.542911528644197, 107.6188507073943 16.54591179019701, 107.62534332423508 16.546857833822003, 107.62794494600251 16.548511506300997, 107.62931823774653 16.550439834430847, 107.63024139362545 16.553932189718807, 107.62631225740483 16.562725067308065))"
VNM.54.8.15_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Vinh An,Vinh An,NA,Xã,Ward,NA,NA,0.169015694632,0.00130229808552,"POLYGON ((107.83867645305594 16.399494170619505, 107.83481597917415 16.404474259079848, 107.82556152274611 16.40891838037902, 107.82339477534867 16.40651512207529, 107.81855774024757 16.406742095671234, 107.81580352870992 16.406087874855587, 107.81418609621142 16.404865265419687, 107.8137817394358 16.40318298370778, 107.81083679068541 16.403282166338954, 107.81106567444141 16.39887809724644, 107.80763244598063 16.394655227157045, 107.78916931131471 16.416353225920716, 107.79174041818584 16.418500899596893, 107.79115295404563 16.420459748019027, 107.79427337671501 16.423967361204802, 107.79705810494767 16.425483703610098, 107.79907989512111 16.42531395117794, 107.80487823444304 16.429965974150434, 107.81487274208342 16.44110488887958, 107.8473510742927 16.411817550939247, 107.83867645305594 16.399494170619505))"
VNM.54.8.16_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Vinh Hà,Vinh Ha,NA,Xã,Ward,NA,NA,0.261336478834,0.00265069026403,"POLYGON ((107.78657531669757 16.358268737212484, 107.78300476176042 16.356498719440424, 107.77890014712415 16.355714796600637, 107.77709198011087 16.357025145693967, 107.77545928971449 16.360429763123136, 107.77271270712578 16.36144065776017, 107.76654815577285 16.365737915272632, 107.77066040115665 16.369287490825116, 107.7687911980554 16.37169265838952, 107.77108001762878 16.374822616570555, 107.7728805547938 16.375555038834023, 107.77471160775457 16.374397277712262, 107.77607726965033 16.374835967905653, 107.77930450389982 16.38023757940084, 107.78047943128081 16.38392257666561, 107.78699493406901 16.393095015822382, 107.78509521517208 16.3954563135581, 107.78511047306995 16.397724151048806, 107.78343200718143 16.398986817187904, 107.7826309189818 16.40095138709688, 107.78513336171534 16.405048370985583, 107.79481506266507 16.39353561437713, 107.80194091913819 16.387973785961492, 107.80512237609685 16.389764784916963, 107.80763244598063 16.394655227157045, 107.81026458714103 16.3947410575538, 107.81371307260031 16.38769722104996, 107.8208999633627 16.385429381760616, 107.82420349159793 16.383432388593917, 107.82646179267766 16.380807878181088, 107.83648681611373 16.358781815728264, 107.84352111800524 16.355356218015118, 107.84452819681889 16.353803634730014, 107.8449020386982 16.3393440246071, 107.83186340417285 16.328214646288927, 107.82194519141751 16.33304023661765, 107.79956817573077 16.358800889449526, 107.79473114062972 16.360857011242103, 107.78993987922212 16.35993766758935, 107.78657531669757 16.358268737212484))"
VNM.54.8.17_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Vinh Phú,Vinh Phu,NA,Xã,Ward,NA,NA,0.144551834198,0.000631886369363,"POLYGON ((107.76416778611451 16.4253406520495, 107.75681304858341 16.432313918752413, 107.76496124356657 16.438299178564307, 107.76713562081233 16.435253144217256, 107.77434539842147 16.42800712662762, 107.77892303487022 16.426738739900998, 107.78134918181934 16.424951554071015, 107.78916931131471 16.416353225920716, 107.80763244598063 16.394655227157045, 107.80512237609685 16.389764784916963, 107.80194091913819 16.387973785961492, 107.79481506266507 16.39353561437713, 107.78513336171534 16.405048370985583, 107.77054595972834 16.420318603920464, 107.76416778611451 16.4253406520495))"
VNM.54.8.18_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Vinh Thái,Vinh Thai,NA,Xã,Ward,NA,NA,0.197684972788,0.00174330149696,"POLYGON ((107.75741577242002 16.36794090265056, 107.75680541873515 16.37044716030823, 107.75725555460025 16.37394905200722, 107.75283813507195 16.384214402172972, 107.7455596924259 16.39208412208461, 107.73803710992473 16.394912719246634, 107.73580932464068 16.397966385240522, 107.73485565296608 16.401168824281854, 107.74393463097852 16.40458106976064, 107.74291229336768 16.405740739243754, 107.74235534682185 16.40891647291693, 107.74044799807672 16.41142272967528, 107.74079132056306 16.413423538665427, 107.73836517271462 16.415063858010683, 107.7391738898632 16.417510986143157, 107.74162292455838 16.41843414382072, 107.74617767416038 16.418756486023085, 107.74980163623661 16.412727356382447, 107.75070190257082 16.413002013831942, 107.75132751505282 16.415666580948027, 107.75086975113817 16.41836547788455, 107.7523117061204 16.418941498151696, 107.75732421783846 16.418695450834434, 107.76416778611451 16.4253406520495, 107.77054595972834 16.420318603920464, 107.78513336171534 16.405048370985583, 107.7826309189818 16.40095138709688, 107.78343200718143 16.398986817187904, 107.78511047306995 16.397724151048806, 107.78509521517208 16.3954563135581, 107.78699493406901 16.393095015822382, 107.78047943128081 16.38392257666561, 107.77930450389982 16.38023757940084, 107.77607726965033 16.374835967905653, 107.77471160775457 16.374397277712262, 107.7728805547938 16.375555038834023, 107.77108001762878 16.374822616570555, 107.7687911980554 16.37169265838952, 107.77066040115665 16.369287490825116, 107.76654815577285 16.365737915272632, 107.75883483875685 16.366531371825374, 107.75741577242002 16.36794090265056))"
VNM.54.8.19_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Vinh Thanh,Vinh Thanh,NA,Xã,Ward,NA,NA,0.132550002651,0.000893666786956,"POLYGON ((107.81487274208342 16.44110488887958, 107.80487823444304 16.429965974150434, 107.79907989512111 16.42531395117794, 107.79705810494767 16.425483703610098, 107.79427337671501 16.423967361204802, 107.79115295404563 16.420459748019027, 107.79174041818584 16.418500899596893, 107.78916931131471 16.416353225920716, 107.78134918181934 16.424951554071015, 107.77892303487022 16.426738739900998, 107.77434539842147 16.42800712662762, 107.76713562081233 16.435253144217256, 107.77222442741544 16.437646866110015, 107.77317047104049 16.43510246190914, 107.7740783690216 16.435480117813256, 107.7758483885923 16.43698501634549, 107.77533722023657 16.438085557202726, 107.77736663756036 16.441785813264744, 107.78388977109614 16.446075439130254, 107.79702758915198 16.456521988299187, 107.81487274208342 16.44110488887958))"
VNM.54.8.20_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.8_1,Phú Vang,NA,Vinh Xuân,Vinh Xuan,NA,Xã,Ward,NA,NA,0.181911496166,0.00154257586205,"POLYGON ((107.76496124356657 16.438299178564307, 107.76217651263602 16.442617417260067, 107.757278441447 16.45354652375312, 107.75054168834828 16.462186814270126, 107.73927307159505 16.467725754040373, 107.73616790682348 16.470605850879338, 107.73145294120036 16.481262208284306, 107.74232482832821 16.48444747926783, 107.75582122766758 16.48219108565013, 107.75785064768928 16.483184814927313, 107.76048278884969 16.479112625347454, 107.76227569526719 16.480258940797512, 107.76451873844906 16.483186723288725, 107.79702758915198 16.456521988299187, 107.78388977109614 16.446075439130254, 107.77736663756036 16.441785813264744, 107.77533722023657 16.438085557202726, 107.7758483885923 16.43698501634549, 107.7740783690216 16.435480117813256, 107.77317047104049 16.43510246190914, 107.77222442741544 16.437646866110015, 107.76713562081233 16.435253144217256, 107.76496124356657 16.438299178564307))"
VNM.54.9.1_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.9_1,Quảng Điền,NA,Quảng An,Quang An,NA,Xã,Ward,NA,NA,0.211018775134,0.00129609382693,"POLYGON ((107.5646820062696 16.5888061521822, 107.5717010502633 16.584863662827843, 107.57077789168642 16.5701923370068, 107.57237243733817 16.56645584186367, 107.57667541633748 16.559841157343612, 107.56948852557508 16.557226182442434, 107.56329345572846 16.552791594856274, 107.56114959787573 16.557233809592674, 107.55599975698328 16.556118012636205, 107.5539932247076 16.55665969768694, 107.5517425525768 16.550619125072615, 107.55745696986332 16.54940795861046, 107.55378723139569 16.545259475944135, 107.5516510006932 16.54551506057163, 107.55118560872893 16.544082642000376, 107.5463561998788 16.54318618699301, 107.543930053829 16.5444850931126, 107.54325866675413 16.542667389688347, 107.54470062263567 16.542314528992392, 107.54320526231305 16.537923813033615, 107.54404449435799 16.536712645672083, 107.54325103690587 16.536386491243604, 107.53881072873219 16.540967940817836, 107.53907012918319 16.549701689781216, 107.53701019156716 16.550277709148986, 107.5368804931403 16.551366805233897, 107.53856658977634 16.55434036231793, 107.53456878672017 16.557907104129583, 107.53662109358868 16.560657500743105, 107.53681182810345 16.562589645595722, 107.53661346374042 16.565752028833117, 107.5351486201128 16.569805144691713, 107.5334854121221 16.570356369750698, 107.5312728883332 16.56946182310469, 107.5307006838895 16.571058272621258, 107.53258514488857 16.571840287099633, 107.53749084502653 16.57159805290786, 107.54082489085607 16.567813873011858, 107.54361724893693 16.569864272418272, 107.5465698248376 16.570659637332426, 107.54378509480637 16.578023912173876, 107.54418945338062 16.582635880241753, 107.54535675091336 16.584136962950538, 107.55001831119614 16.597007751606498, 107.5646820062696 16.5888061521822))"
VNM.54.9.2_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.9_1,Quảng Điền,NA,Quảng Công,Quang Cong,NA,Xã,Ward,NA,NA,0.14216100203,0.000999105171087,"POLYGON ((107.57099914469484 16.604511261285722, 107.56820678661398 16.59520912190351, 107.5646820062696 16.5888061521822, 107.55001831119614 16.597007751606498, 107.52443695080467 16.610208512313022, 107.51756286583367 16.613010405905584, 107.5248184207336 16.623418809430575, 107.5252456661546 16.62545585660257, 107.53191375781375 16.63217163211516, 107.55490875343628 16.615234375366185, 107.57099914469484 16.604511261285722))"
VNM.54.9.3_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.9_1,Quảng Điền,NA,Quảng Lợi,Quang Loi,NA,Xã,Ward,NA,NA,0.251679674492,0.00278790278835,"POLYGON ((107.45367431721604 16.64700889724287, 107.45716095011784 16.646352768965187, 107.48648834206341 16.62420463613512, 107.50183105405995 16.61380958574381, 107.51020812920189 16.61367225656943, 107.50994873144884 16.595966340274458, 107.5127334596815 16.59638595494789, 107.51321411224154 16.593891142961922, 107.50869751008207 16.59491348327066, 107.50364685092148 16.59377860989497, 107.50379180814548 16.5925388341999, 107.50184631375646 16.593246460355886, 107.49821472183203 16.592809676725267, 107.49731445190048 16.589679717644913, 107.5007476803612 16.582950592595807, 107.49834442115815 16.582935333798673, 107.49653625504419 16.58206558236077, 107.49418640118154 16.583236693918366, 107.48819732734484 16.59006500339723, 107.47618102863163 16.591995238989114, 107.47592925982752 16.590404510060125, 107.46816253567255 16.593414308023966, 107.4673995976134 16.591854094890607, 107.46230316116203 16.595298767224392, 107.43433380126396 16.602128984165347, 107.435363768723 16.6126022351051, 107.43318939237662 16.615077973369807, 107.43766021724531 16.61912536594292, 107.44103240961806 16.625076294135738, 107.44113159224923 16.633958817945143, 107.44371032806924 16.647073744657632, 107.45367431721604 16.64700889724287))"
VNM.54.9.4_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.9_1,Quảng Điền,NA,Quảng Ngạn,Quang Ngan,NA,Xã,Ward,NA,NA,0.131718948854,0.000969217650443,"POLYGON ((107.48648834206341 16.62420463613512, 107.49645233210953 16.635175704994822, 107.4974746697203 16.63446044899058, 107.49858856191264 16.635602952214526, 107.49675750805261 16.636926651743636, 107.49855041536944 16.639413833881406, 107.49787902829456 16.640348435431974, 107.50252532888089 16.645734787230708, 107.50100707991288 16.646797179746102, 107.50524902372354 16.652103422634923, 107.53191375781375 16.63217163211516, 107.5252456661546 16.62545585660257, 107.5248184207336 16.623418809430575, 107.51756286583367 16.613010405905584, 107.51020812920189 16.61367225656943, 107.50183105405995 16.61380958574381, 107.48648834206341 16.62420463613512))"
VNM.54.9.5_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.9_1,Quảng Điền,NA,Quảng Phú,Quang Phu,NA,Xã,Ward,NA,NA,0.201806513748,0.00098319220459,"POLYGON ((107.4974746697203 16.52603721634449, 107.48992919857369 16.52479553318733, 107.48390960714272 16.525167464906644, 107.47998047002272 16.525629043745425, 107.47695160013632 16.527528762642305, 107.46903991695865 16.539161683065288, 107.46180725070411 16.54579544220593, 107.45990753180723 16.54632186935885, 107.45772552471328 16.549623489232715, 107.45670318620313 16.5520153045627, 107.45709228508093 16.552856444968995, 107.45921325698629 16.55281829842579, 107.46150207566035 16.553968429699296, 107.4647064212644 16.550069809274305, 107.46972656193134 16.549491882444443, 107.46900939756569 16.546821594740834, 107.47097015524855 16.545951844202307, 107.47338104340048 16.54598045343522, 107.47690582284548 16.547882079794192, 107.48070526063935 16.542766572319522, 107.48177337644023 16.541872024774193, 107.48344421427913 16.542448045041283, 107.48558044498162 16.54042625486784, 107.48751831132108 16.542596817189406, 107.48838043111209 16.547241212112283, 107.48980712819645 16.54829597388016, 107.49040985113379 16.547695161102865, 107.49403381320997 16.54802513135479, 107.4971771227261 16.54943084725585, 107.50063323983221 16.54992485025167, 107.50093841487603 16.548151016656163, 107.50327301084081 16.548456191699927, 107.50274658188931 16.549940109048862, 107.50331878633301 16.55146217473964, 107.50486755379461 16.551656724178542, 107.50458526469828 16.55290985030939, 107.50643157915414 16.553987503420615, 107.50890350339404 16.552953720138134, 107.51068878086261 16.553058625155472, 107.51111602898163 16.55408668515247, 107.51552581776235 16.55529975907666, 107.5211944577581 16.554611206641937, 107.52707672181333 16.556482315406583, 107.52825164739568 16.554666520343687, 107.52721405098771 16.553342819915258, 107.5234603868874 16.55002212542081, 107.51975250277582 16.550148010722182, 107.5189208987805 16.54739761410866, 107.51750183064502 16.54732894907181, 107.51705169657862 16.54539871258055, 107.51586914114802 16.544733046992576, 107.51585388055219 16.5434303277475, 107.51423644985232 16.541393279676186, 107.51303100577638 16.54343986595711, 107.5111923220681 16.54322624189757, 107.51226806501927 16.539127348748195, 107.51105499289366 16.536544800702018, 107.50445556717074 16.534688948935866, 107.50003814674312 16.52827453624093, 107.4974746697203 16.52603721634449))"
VNM.54.9.6_1,VNM,Vietnam,VNM.54_1,Thừa Thiên Huế,NA,VNM.54.9_1,Quảng Điền,NA,Quảng Phước,Quang Phuoc,NA,Xã,Ward,NA,NA,0.17133133325,0.000909158122576,"POLYGON ((107.55001831119614 16.597007751606498, 107.54535675091336 16.584136962950538, 107.54418945338062 16.582635880241753, 107.54378509480637 16.578023912173876, 107.5465698248376 16.570659637332426, 107.54361724893693 16.569864272418272, 107.54082489085607 16.567813873011858, 107.53749084502653 16.57159805290786, 107.53258514488857 16.571840287099633, 107.5307006838895 16.571058272621258, 107.5312728883332 16.56946182310469, 107.5334854121221 16.570356369750698, 107.5351486201128 16.569805144691713, 107.53661346374042 16.565752028833117, 107.53681182810345 16.562589645595722, 107.52989196764025 16.562944412854392, 107.52966308478358 16.558801650775592, 107.52849578815017 16.5586757645749, 107.5263061530066 16.56101036233838, 107.52611541669319 16.563587187998394, 107.5231246942493 16.56343269256473, 107.52050018293716 16.566083908345718, 107.51863861058348 16.573436736616145, 107.5169143683035 16.575193404851802, 107.51898193306982 16.576402663851923, 107.52243804927662 16.57686615015274, 107.5221633909278 16.57882690513759, 107.5251464844228 16.578861235857403, 107.5253372198369 16.58411979669131, 107.52854919259124 16.591701507818357, 107.52571868796713 16.593193055015547, 107.5222549428114 16.593633650872334, 107.52256011965386 16.601472855887664, 107.52443695080467 16.610208512313022, 107.55001831119614 16.597007751606498))"
